SKST 96  1 6 1    Exogenous kick start of technologies, in terms of market shares (-)
STEF 96  1 6 1    FTT:Steel technology specific emission factor
SLT2  1 98 6 1    Scrap availability parameters - Product group lifetime (used for intermediate calc.)
SMPT 94  1 5 1    FTT:Steel exogenous material price trends
SHS1  1 58 6 1    Historical steel production (ktcs/y) 1918 - 2017
SHS2  1 58 6 1    Future steel production (ktcs/y) 2001-2050
SCIN 96  1 6 1    FTT:Steel capital investment costs ($(2008)/tcs)
SEPF 96  1 6 1    FTT:Steel employment factors (FTE/tcs cap)
SWIB 96  1 6 1    FTT:Steel baseline investments Mln$(2008)
SEOL 96  1 6 1    FTT:Steel market share changes due to end of lifetime replacements
SBEL 96  1 6 1    FTT:Steel market share changes due to premature scrapping
STEI 96  1 6 1    FTT:Steel technology specific energy intensity factor
STSC 96  1 6 1    FTT:Steel technology specific scrap intensity factor
SMPL 96  1 6 1    FTT:Steel bottom up absolute employment by technology in FTE-LAG
SXS1  1 58 6 1    Scrap availability parameters - Sectoral split - Endogenous calculation - Transport
SXS2  1 58 6 1    Scrap availability parameters - Sectoral split - Endogenous calculation - Machinery
SXS3  1 58 6 1    Scrap availability parameters - Sectoral split - Endogenous calculation - Construction
SXS4  1 58 6 1    Scrap availability parameters - Sectoral split - Endogenous calculation - Products (household and others)
SPRL  1  0 6 1    Average price of steel sum(LTLCOS*S) ($/tcs) - LAG
SSSR  1 99 6 1    Scrap availability parameters - Sectoral split - Endogenous when possible
SWAP 96 96 6 1    Aij exchange matrix, FTT:Steel - for premature replacements
REMB  1  0 4 1    Regional Biofuel employment 000s  (IRENA 2016)
RBEC  1  0 6 1    Biofuel employment to production ratio 000s/th toe  (IRENA 2016)
BBIO  1  1 6 1    Biofuel bilateral trade between regions  (IRENA 2016)
RBIO  1  0 4 1    Exogenous biofuel supply for employment routine thousand toe
ELEM 68  1 4 1    power sector employment by station type
ELER 68  0 6 1    employment per GW capacity of each station type
RQIO  1  0 5 1    regional total output for biofuels
RTAX  1  0 2 1    total tax receipts (mEuros )
RNGB  1  0 2 1    net government borrowing (mEuros )
RXSC  1  0 2 1    expenditure countries inc financial trans (mEuros )
RNHB  1  0 2 1    net household borrowing (mEuros )
RNYB  1  0 2 1    net industry borrowing (mEuros )
CBRS  1  0 2 1    banking system supply RNGB+RNHB+RNYB (mEuros )
TPSF 57  0 1 1    Global TPES by fuel (ktoe)
YKNO  2  1 1 1    Accumulated R&D (tech indicator)
YCAP  2  1 1 1    Accumulated investment (tech indicator)
YKN1  2  1 1 1    Accumulated R&D (tech indicator) - lagged
YCA1  2  1 1 1    Accumulated investment (tech indicator) - lagged
RYRD  1  0 1 1 1  Regional R&D spending in million euro (2005 prices)
SEIA  1  0 6 1    FTT:Steel regional average enery intensity (GJ/tcs)
SXIM  1  0 5 1    Endogenous scrap imports (kton/y)
SXEX  1  0 5 1    Endogenous scrap exports (kton/y)
SITC 96  1 6 1    Levelised cost of ironmaking including policies $(2008)/tcs
SWGI 96  1 6 1    Iron production by tech and region (kton/y)
STGI  1  0 5 1    Total iron production by region (kton/y)
SIPR  1  0 5 1    Price of intermediate iron ($2008/t)
SCOI 96  1 6 1    CO2 costs per ton iron production
SIEF 96  1 6 1    CO2 intensity due to iron production (tCO2/t)
SIEI 96  1 6 1    Energy intensity due to iron production (GJ/t)
SJFR 19  1 5 1    Total consumption of materials - unscaled (in ktoe)
SPMT 94  1 6 1    FTT:Steel Fuel/material prices, SPMA is base, E3ME provides changes to prices
ORES 20  1 6 1    Occupational shares OLS
OREN 20  1 6 1    Occupational shares LOGLIN
ORET 20  1 6 1    Occupational shares LOGIT
OREF 20  1 6 1    Occupational shares final combination
ORE  20  1 4 1    Detailed occupational employment
OREU  6  1 4 1    Employment by occupation
RSRW  1 88 6 1    Shares of total labour income going to each income decile
RSRR  1 88 6 1    Shares of total non-labour income going to each income decile
RSBR  1 88 6 1    Shares of total benefits income going to each income decile
RSTR  1 88 6 1    Shares of total taxes paid by each income decile
RSMP  1 88 6 1    Marginal Propensity to Consume
SERD  3  1 6 1    Shares of consumption expenditure by income decile
PSRD  3  1 6 1    Shares of consumption expenditure by income decile
RSDI 88  1 2 1    Income by decile
RSDC 88  1 2 1    Consumer expenditure by decile
SECD  3  1 2 1    Consumption expenditure by  product and income decile
PCRX  3  1 3 1    exogenous increase in PCR
FRL6 44  1 4 1    lagged FR06
TDA1  1  0 6 1    FTT:Transport Last year of shares update
TDA2  1  0 6 1    FTT:Transport Last year of costs update
RHSM  1  0 5 1    FTT:Transport H2 substition mandate: Hydrogen fuel share for freight transport.
PF01 44  1 5 1    IEA energy price in euro per toe - coal
PF02 44  1 5 1    IEA energy price in euro per toe - other coal
PF03 44  1 5 1    IEA energy price in euro per toe - crude oil
PF04 44  1 5 1    IEA energy price in euro per toe - heavy oil
PF05 44  1 5 1    IEA energy price in euro per toe - middle distillates
PF06 44  1 5 1    IEA energy price in euro per toe - other gas
PF07 44  1 5 1    IEA energy price in euro per toe - natural gas
PF08 44  1 5 1    IEA energy price in euro per toe - electricity
PF09 44  1 5 1    IEA energy price in euro per toe - heat
PF10 44  1 5 1    IEA energy price in euro per toe - waste
PF11 44  1 5 1    IEA energy price in euro per toe - biofuel
PF12 44  1 5 1    IEA energy price in euro per toe - hydrogen
FT01 44  1 5 1    IEA energy tax in euro per toe - coal
FT02 44  1 5 1    IEA energy tax in euro per toe - other coal
FT03 44  1 5 1    IEA energy tax in euro per toe - crude oil
FT04 44  1 5 1    IEA energy tax in euro per toe - heavy oil
FT05 44  1 5 1    IEA energy tax in euro per toe - middle distillates
FT06 44  1 5 1    IEA energy tax in euro per toe - other gas
FT07 44  1 5 1    IEA energy tax in euro per toe - natural gas
FT08 44  1 5 1    IEA energy tax in euro per toe - electricity
FT09 44  1 5 1    IEA energy tax in euro per toe - heat
FT10 44  1 5 1    IEA energy tax in euro per toe - waste
FT11 44  1 5 1    IEA energy tax in euro per toe - biofuel
FT12 44  1 5 1    IEA energy tax in euro per toe - hydrogen
PFR2 44  1 5 1    Endogenous energy price with tax in euro per toe -other coal
PFR3 44  1 5 1    Endogenous energy price with tax in euro per toe -crude oil
PFR6 44  1 5 1    Endogenous energy price with tax in euro per toe -other gas
PFR9 44  1 5 1    Endogenous energy price with tax in euro per toe -heat
PFRW 44  1 5 1    Endogenous energy price with tax in euro per toe -waste
PFRH 44  1 5 1    Endogenous energy price with tax in euro per toe -hydrogen
MSAL  1  0 5 1    Switch for storage cost and investment allocation (0=No, 1=G, 2=C, 3=M)
MSSR  1  0 6 1    FTT:Power short-term storage raw costs (2013$/GWh)
MSSP 54  1 6 1    FTT:Power short-term storage per-technology costs (2013$/GWh)
MSSG  1  0 6 1    FTT:Power short-term storage additional electricity demand (GWh/y)
MSSF  1  0 6 1    FTT:Power short-term storage load factor (-)
MSSM 54  1 6 1    FTT:Power short-term storage marginal costs (2013$/GWh)
MSSC  1  0 6 1    FTT:Power short-term storage capacity (GW)
MSSI  1  0 6 1    FTT:Power short-term storage investment (2010 mEuro)
MLSR  1  0 6 1    FTT:Power long-term storage raw costs (2013$/GWh)
MLSP 54  1 6 1    FTT:Power long-term storage costs (2013$/GWh)
MLSG  1  0 6 1    FTT:Power long-term storage additional electricity demand (GWh/y)
MLSF  1  0 6 1    FTT:Power long-term storage load factor (-)
MLSM 54  1 6 1    FTT:Power long-term storage marginal costs (2013$/GWh)
MLSC  1  0 6 1    FTT:Power long-term storage capacity (GW)
MLSI  1  0 6 1    FTT:Power long-term storage investment (2010 mEuro)
MSCL  1  0 6 1    FTT:Power long-term storage capacity - LAG (GW)
MLCL  1  0 6 1    FTT:Power long-term storage capacity - LAG  (GW)
FA1  30  1 2 1    Finance: end year finacial assets of NFCs (m Euro)
FA2  30  1 2 1    Finance: end year finacial assets of FCs (m Euro)
FA3  30  1 2 1    Finance: end year finacial assets of General Government (m Euro)
FA4  30  1 2 1    Finance: end year finacial assets of Households etc (m Euro)
FA5  30  1 2 1    Finance: end year finacial assets of Rest of World (m Euro)
FL1  30  1 2 1    Finance: end year finacial liabilities of NFCs (m Euro)
FL2  30  1 2 1    Finance: end year finacial liabilities of FCs (m Euro)
FL3  30  1 2 1    Finance: end year finacial liabilities of General Government (m Euro)
FL4  30  1 2 1    Finance: end year finacial liabilities of Households etc (m Euro)
FL5  30  1 2 1    Finance: end year finacial liabilities of Rest of World (m Euro)
FA1A 30  1 2 1    Finance: Actuals end year finacial assets of NFCs (m Euro)
FA2A 30  1 2 1    Finance: Actuals end year finacial assets of FCs (m Euro)
FA3A 30  1 2 1    Finance: Actuals end year finacial assets of General Government (m Euro)
FA4A 30  1 2 1    Finance: Actuals end year finacial assets of Households etc (m Euro)
FA5A 30  1 2 1    Finance: Actuals end year finacial assets of Rest of World (m Euro)
FL1A 30  1 2 1    Finance: Actuals end year finacial liabilities of NFCs (m Euro)
FL2A 30  1 2 1    Finance: Actuals end year finacial liabilities of FCs (m Euro)
FL3A 30  1 2 1    Finance: Actuals end year finacial liabilities of General Government (m Euro)
FL4A 30  1 2 1    Finance: Actuals end year finacial liabilities of Households etc (m Euro)
FL5A 30  1 2 1    Finance: Actuals end year finacial liabilities of Rest of World (m Euro)
FA1R 30  1 2 1    Finance: Residuals end year finacial assets of NFCs (m Euro)
FA2R 30  1 2 1    Finance: Residuals end year finacial assets of FCs (m Euro)
FA3R 30  1 2 1    Finance: Residuals end year finacial assets of General Government (m Euro)
FA4R 30  1 2 1    Finance: Residuals end year finacial assets of Households etc (m Euro)
FA5R 30  1 2 1    Finance: Residuals end year finacial assets of Rest of World (m Euro)
FL1R 30  1 2 1    Finance: Residuals end year finacial liabilities of NFCs (m Euro)
FL2R 30  1 2 1    Finance: Residuals end year finacial liabilities of FCs (m Euro)
FL3R 30  1 2 1    Finance: Residuals end year finacial liabilities of General Government (m Euro)
FL4R 30  1 2 1    Finance: Residuals end year finacial liabilities of Households etc (m Euro)
FL5R 30  1 2 1    Finance: Residuals end year finacial liabilities of Rest of World (m Euro)
R3CD  1  0 2 1    Finance: government holding of currency and bank deposite (m euro)
R4CD  1  0 2 1    Finance: households holding of currency and bank deposite (m euro)
R1CD  1  0 2 1    Finance: NFCs holding of currency and bank deposite (m euro on)
R2LR  1  0 6 1    Finance: FCs liquidity coverage ratio (20% = 0.2)
FXXX  1  0 6 1    Test variables to match BXXX (NR)
HWIC 80  1 5 1    FTTHeating technology investment factors (Euro/kw)
MCGA  1  0 6 1    FTT:Power total gross curtialed electricity in levels (GWh/y)
MADG  1  0 6 1    FTT:Power total additional electricity required
MCTN 54  1 5 1    FTT:Power Net curtailment rate by technology (-)
MCTG 54  1 5 1    FTT:Power Gross curtailment rate by technology (-)
MCNA  1  0 6 1    FTT:Power total net curtialed electricity in levels (GWh/y)
MDGL  1  0 6 1    FTT:Power total additional electricity required -LAG
MLB0 69  1 5 1    Cumulative residual load-band heights (-)
MLB1 69  1 5 1    Normalised residual load-band heights (-)
RCOM  1  0 4 1    emissions of carbon dioxide from marine bunkers th tonnes carbon
GRXD  1  0 1 1    additional gov exp adjustment other other from climate
MEOM 54  1 6 1    LCOE excluding investment costs (O&M, fuel, policy, storatge only) (2013$/MWh)
MWSS  1  0 6 1    FTT:Power subsidies on upfront investment of storage technologies
MLBP 69  1 5 1    FTT:Power Maximum marginal costs per load band (serves as the price)
MRCX 61  1 6 1    FTT Resource exogenous price or cost addition (2013$/GJ or 2013$/MWh)
MWKS 54  1 5 1    Storage variable
MPRI  1  0 5 1    Switch for electricity price calculation (1=Double weighted LCOE, 2=Merit order approach)
TSAL  1  0 5 1    Switch for exogenous fuel use in Tr.
TJEX 19  1 5 1    FTT:Transport exogenous fuel use for private transportation (th toe)
RPIN  1  0 2 1    regional emission permit revenues (revenue recycling routine)
MWSX 54  1 5 1    Exogenous market shares
MMC1 54  1 6 1    FTT Marginal costs power generation ($/MWh) with negative carbon costs removed
RDUM  1  0 1 1    Region dummy variable to use for IDIOM calaculations
RESM  1  0 5 1    FTT:Transport Electricity substition mandate: Electricity fuel share for freight transport.
PFGX 44  1 5 1    scale factor correction for gas prices (multaplictative)
MDL2 19  1 6 1    Second lag of demand (MWDL lag)
FRY2 44  1 1 1    lagged FRY1 (second FRY lag)
TVFP 85  1 5 1    FTT Transport fuel cost, used for growth rates (in $(2012)/vkm)
MWPL 19  1 6 1    FTT Marginal costs of fuels lag (2013$/GJ)
CRV   3  1 3 1    nominal value of consumer inputs
CRTB  3  1 3 1    Consumer Tax rate in price base year
FCTR 44  1 2 1    Coal Energy tax rate %
FOTR 44  1 2 1    Oil tax rate %
F5TR 44  1 2 1    Motor fuel tax rate %
FGTR 44  1 2 1    Gas tax rate %
FETR 44  1 2 1    Electricity and heat tax rate %
FRXH  5  0 1 1    Total exogenous fuel demand change (Sum of FRCH+FR2H+FR3H+FROH+FR5H+FR6H+FR7H+FR8H+FR9H+FRWH+FRBH+FRHH)
X603  5  0 1 1    Free variable
X602  5  0 1 1    Free variable
X601  5  0 1 1    Free variable
X600  5  0 1 1    Free variable
X599  5  0 1 1    Free variable
X598  5  0 1 1    Free variable
X597  5  0 1 1    Free variable
X596  5  0 1 1    Free variable
X595  5  0 1 1    Free variable
X594  5  0 1 1    Free variable
X593  5  0 1 1    Free variable
X592  5  0 1 1    Free variable
X591  5  0 1 1    Free variable
X590  5  0 1 1    Free variable
X589  5  0 1 1    Free variable
X588  5  0 1 1    Free variable
X587  5  0 1 1    Free variable
X586  5  0 1 1    Free variable
X585  5  0 1 1    Free variable
X584  5  0 1 1    Free variable
X583  5  0 1 1    Free variable
X582  5  0 1 1    Free variable
X581  5  0 1 1    Free variable
X580  5  0 1 1    Free variable
X579  5  0 1 1    Free variable
X578  5  0 1 1    Free variable
X577  5  0 1 1    Free variable
X576  5  0 1 1    Free variable
X575  5  0 1 1    Free variable
X574  5  0 1 1    Free variable
X573  5  0 1 1    Free variable
X572  5  0 1 1    Free variable
X571  5  0 1 1    Free variable
X570  5  0 1 1    Free variable
X569  5  0 1 1    Free variable
X568  5  0 1 1    Free variable
X567  5  0 1 1    Free variable
X566  5  0 1 1    Free variable
X565  5  0 1 1    Free variable
X564  5  0 1 1    Free variable
X563  5  0 1 1    Free variable
X562  5  0 1 1    Free variable
X561  5  0 1 1    Free variable
X560  5  0 1 1    Free variable
X559  5  0 1 1    Free variable
X558  5  0 1 1    Free variable
X557  5  0 1 1    Free variable
X556  5  0 1 1    Free variable
X555  5  0 1 1    Free variable
X554  5  0 1 1    Free variable
X553  5  0 1 1    Free variable
X552  5  0 1 1    Free variable
X551  5  0 1 1    Free variable
X550  5  0 1 1    Free variable
X549  5  0 1 1    Free variable
X548  5  0 1 1    Free variable
X547  5  0 1 1    Free variable
X546  5  0 1 1    Free variable
X545  5  0 1 1    Free variable
X544  5  0 1 1    Free variable
X543  5  0 1 1    Free variable
X542  5  0 1 1    Free variable
X541  5  0 1 1    Free variable
X540  5  0 1 1    Free variable
X539  5  0 1 1    Free variable
X538  5  0 1 1    Free variable
X537  5  0 1 1    Free variable
X536  5  0 1 1    Free variable
X535  5  0 1 1    Free variable
X534  5  0 1 1    Free variable
X533  5  0 1 1    Free variable
X532  5  0 1 1    Free variable
X531  5  0 1 1    Free variable
X530  5  0 1 1    Free variable
X529  5  0 1 1    Free variable
X528  5  0 1 1    Free variable
X527  5  0 1 1    Free variable
X526  5  0 1 1    Free variable
X525  5  0 1 1    Free variable
X524  5  0 1 1    Free variable
X523  5  0 1 1    Free variable
X522  5  0 1 1    Free variable
X521  5  0 1 1    Free variable
X520  5  0 1 1    Free variable
X519  5  0 1 1    Free variable
X518  5  0 1 1    Free variable
X517  5  0 1 1    Free variable
X516  5  0 1 1    Free variable
X515  5  0 1 1    Free variable
X514  5  0 1 1    Free variable
X513  5  0 1 1    Free variable
X512  5  0 1 1    Free variable
X511  5  0 1 1    Free variable
X510  5  0 1 1    Free variable
X509  5  0 1 1    Free variable
X508  5  0 1 1    Free variable
X507  5  0 1 1    Free variable
X506  5  0 1 1    Free variable
X505  5  0 1 1    Free variable
X504  5  0 1 1    Free variable
X503  5  0 1 1    Free variable
X502  5  0 1 1    Free variable
X501  5  0 1 1    Free variable
X500  5  0 1 1    Free variable
X499  5  0 1 1    Free variable
X498  5  0 1 1    Free variable
X497  5  0 1 1    Free variable
X496  5  0 1 1    Free variable
X495  5  0 1 1    Free variable
X494  5  0 1 1    Free variable
X493  5  0 1 1    Free variable
X492  5  0 1 1    Free variable
X491  5  0 1 1    Free variable
X490  5  0 1 1    Free variable
X489  5  0 1 1    Free variable
X488  5  0 1 1    Free variable
X487  5  0 1 1    Free variable
X486  5  0 1 1    Free variable
X485  5  0 1 1    Free variable
X484  5  0 1 1    Free variable
X483  5  0 1 1    Free variable
X482  5  0 1 1    Free variable
X481  5  0 1 1    Free variable
X480  5  0 1 1    Free variable
X479  5  0 1 1    Free variable
X478  5  0 1 1    Free variable
X477  5  0 1 1    Free variable
X476  5  0 1 1    Free variable
X475  5  0 1 1    Free variable
X474  5  0 1 1    Free variable
X473  5  0 1 1    Free variable
X472  5  0 1 1    Free variable
X471  5  0 1 1    Free variable
X470  5  0 1 1    Free variable
X469  5  0 1 1    Free variable
X468  5  0 1 1    Free variable
X467  5  0 1 1    Free variable
X466  5  0 1 1    Free variable
X465  5  0 1 1    Free variable
X464  5  0 1 1    Free variable
X463  5  0 1 1    Free variable
X462  5  0 1 1    Free variable
X461  5  0 1 1    Free variable
X460  5  0 1 1    Free variable
X459  5  0 1 1    Free variable
X458  5  0 1 1    Free variable
X457  5  0 1 1    Free variable
X456  5  0 1 1    Free variable
X455  5  0 1 1    Free variable
X454  5  0 1 1    Free variable
X453  5  0 1 1    Free variable
X452  5  0 1 1    Free variable
X451  5  0 1 1    Free variable
X450  5  0 1 1    Free variable
X449  5  0 1 1    Free variable
X448  5  0 1 1    Free variable
X447  5  0 1 1    Free variable
X446  5  0 1 1    Free variable
X445  5  0 1 1    Free variable
X444  5  0 1 1    Free variable
X443  5  0 1 1    Free variable
X442  5  0 1 1    Free variable
X441  5  0 1 1    Free variable
X440  5  0 1 1    Free variable
X439  5  0 1 1    Free variable
X438  5  0 1 1    Free variable
X437  5  0 1 1    Free variable
X436  5  0 1 1    Free variable
X435  5  0 1 1    Free variable
X434  5  0 1 1    Free variable
X433  5  0 1 1    Free variable
X432  5  0 1 1    Free variable
X431  5  0 1 1    Free variable
X430  5  0 1 1    Free variable
X429  5  0 1 1    Free variable
X428  5  0 1 1    Free variable
X427  5  0 1 1    Free variable
X426  5  0 1 1    Free variable
X425  5  0 1 1    Free variable
X424  5  0 1 1    Free variable
X423  5  0 1 1    Free variable
X422  5  0 1 1    Free variable
X421  5  0 1 1    Free variable
X420  5  0 1 1    Free variable
X419  5  0 1 1    Free variable
X418  5  0 1 1    Free variable
X417  5  0 1 1    Free variable
X416  5  0 1 1    Free variable
X415  5  0 1 1    Free variable
X414  5  0 1 1    Free variable
X413  5  0 1 1    Free variable
X412  5  0 1 1    Free variable
X411  5  0 1 1    Free variable
X410  5  0 1 1    Free variable
X409  5  0 1 1    Free variable
X408  5  0 1 1    Free variable
X407  5  0 1 1    Free variable
X406  5  0 1 1    Free variable
X405  5  0 1 1    Free variable
X404  5  0 1 1    Free variable
X403  5  0 1 1    Free variable
X402  5  0 1 1    Free variable
X401  5  0 1 1    Free variable
X400  5  0 1 1    Free variable
X399  5  0 1 1    Free variable
X398  5  0 1 1    Free variable
X397  5  0 1 1    Free variable
X396  5  0 1 1    Free variable
X395  5  0 1 1    Free variable
X394  5  0 1 1    Free variable
X393  5  0 1 1    Free variable
X392  5  0 1 1    Free variable
X391  5  0 1 1    Free variable
X390  5  0 1 1    Free variable
X389  5  0 1 1    Free variable
X388  5  0 1 1    Free variable
X387  5  0 1 1    Free variable
X386  5  0 1 1    Free variable
X385  5  0 1 1    Free variable
X384  5  0 1 1    Free variable
X383  5  0 1 1    Free variable
X382  5  0 1 1    Free variable
X381  5  0 1 1    Free variable
X380  5  0 1 1    Free variable
X379  5  0 1 1    Free variable
X378  5  0 1 1    Free variable
X377  5  0 1 1    Free variable
X376  5  0 1 1    Free variable
X375  5  0 1 1    Free variable
X374  5  0 1 1    Free variable
X373  5  0 1 1    Free variable
X372  5  0 1 1    Free variable
X371  5  0 1 1    Free variable
X370  5  0 1 1    Free variable
X369  5  0 1 1    Free variable
X368  5  0 1 1    Free variable
X367  5  0 1 1    Free variable
X366  5  0 1 1    Free variable
X365  5  0 1 1    Free variable
X364  5  0 1 1    Free variable
X363  5  0 1 1    Free variable
X362  5  0 1 1    Free variable
X361  5  0 1 1    Free variable
X360  5  0 1 1    Free variable
X359  5  0 1 1    Free variable
X358  5  0 1 1    Free variable
X357  5  0 1 1    Free variable
X356  5  0 1 1    Free variable
X355  5  0 1 1    Free variable
X354  5  0 1 1    Free variable
X353  5  0 1 1    Free variable
X352  5  0 1 1    Free variable
X351  5  0 1 1    Free variable
X350  5  0 1 1    Free variable
X349  5  0 1 1    Free variable
X348  5  0 1 1    Free variable
X347  5  0 1 1    Free variable
X346  5  0 1 1    Free variable
X345  5  0 1 1    Free variable
X344  5  0 1 1    Free variable
X343  5  0 1 1    Free variable
X342  5  0 1 1    Free variable
X341  5  0 1 1    Free variable
X340  5  0 1 1    Free variable
X339  5  0 1 1    Free variable
X338  5  0 1 1    Free variable
X337  5  0 1 1    Free variable
X336  5  0 1 1    Free variable
X335  5  0 1 1    Free variable
X334  5  0 1 1    Free variable
X333  5  0 1 1    Free variable
X332  5  0 1 1    Free variable
X331  5  0 1 1    Free variable
X330  5  0 1 1    Free variable
X329  5  0 1 1    Free variable
X328  5  0 1 1    Free variable
X327  5  0 1 1    Free variable
X326  5  0 1 1    Free variable
X325  5  0 1 1    Free variable
X324  5  0 1 1    Free variable
X323  5  0 1 1    Free variable
X322  5  0 1 1    Free variable
X321  5  0 1 1    Free variable
X320  5  0 1 1    Free variable
X319  5  0 1 1    Free variable
X318  5  0 1 1    Free variable
X317  5  0 1 1    Free variable
X316  5  0 1 1    Free variable
X315  5  0 1 1    Free variable
X314  5  0 1 1    Free variable
X313  5  0 1 1    Free variable
X312  5  0 1 1    Free variable
X311  5  0 1 1    Free variable
X310  5  0 1 1    Free variable
X309  5  0 1 1    Free variable
X308  5  0 1 1    Free variable
X307  5  0 1 1    Free variable
X306  5  0 1 1    Free variable
X305  5  0 1 1    Free variable
X304  5  0 1 1    Free variable
X303  5  0 1 1    Free variable
X302  5  0 1 1    Free variable
X301  5  0 1 1    Free variable
X300  5  0 1 1    Free variable
X299  5  0 1 1    Free variable
X298  5  0 1 1    Free variable
X297  5  0 1 1    Free variable
X296  5  0 1 1    Free variable
X295  5  0 1 1    Free variable
X294  5  0 1 1    Free variable
X293  5  0 1 1    Free variable
X292  5  0 1 1    Free variable
X291  5  0 1 1    Free variable
X290  5  0 1 1    Free variable
X289  5  0 1 1    Free variable
X288  5  0 1 1    Free variable
X287  5  0 1 1    Free variable
X286  5  0 1 1    Free variable
X285  5  0 1 1    Free variable
X284  5  0 1 1    Free variable
X283  5  0 1 1    Free variable
X282  5  0 1 1    Free variable
X281  5  0 1 1    Free variable
X280  5  0 1 1    Free variable
X279  5  0 1 1    Free variable
X278  5  0 1 1    Free variable
X277  5  0 1 1    Free variable
X276  5  0 1 1    Free variable
X275  5  0 1 1    Free variable
X274  5  0 1 1    Free variable
X273  5  0 1 1    Free variable
X272  5  0 1 1    Free variable
X271  5  0 1 1    Free variable
X270  5  0 1 1    Free variable
X269  5  0 1 1    Free variable
X268  5  0 1 1    Free variable
X267  5  0 1 1    Free variable
X266  5  0 1 1    Free variable
X265  5  0 1 1    Free variable
X264  5  0 1 1    Free variable
X263  5  0 1 1    Free variable
X262  5  0 1 1    Free variable
X261  5  0 1 1    Free variable
X260  5  0 1 1    Free variable
X259  5  0 1 1    Free variable
X258  5  0 1 1    Free variable
X257  5  0 1 1    Free variable
X256  5  0 1 1    Free variable
X255  5  0 1 1    Free variable
X254  5  0 1 1    Free variable
X253  5  0 1 1    Free variable
X252  5  0 1 1    Free variable
X251  5  0 1 1    Free variable
X250  5  0 1 1    Free variable
X249  5  0 1 1    Free variable
X248  5  0 1 1    Free variable
X247  5  0 1 1    Free variable
X246  5  0 1 1    Free variable
X245  5  0 1 1    Free variable
X244  5  0 1 1    Free variable
X243  5  0 1 1    Free variable
X242  5  0 1 1    Free variable
X241  5  0 1 1    Free variable
X240  5  0 1 1    Free variable
X239  5  0 1 1    Free variable
X238  5  0 1 1    Free variable
X237  5  0 1 1    Free variable
X236  5  0 1 1    Free variable
X235  5  0 1 1    Free variable
X234  5  0 1 1    Free variable
X233  5  0 1 1    Free variable
X232  5  0 1 1    Free variable
X231  5  0 1 1    Free variable
X230  5  0 1 1    Free variable
X229  5  0 1 1    Free variable
X228  5  0 1 1    Free variable
X227  5  0 1 1    Free variable
X226  5  0 1 1    Free variable
X225  5  0 1 1    Free variable
X224  5  0 1 1    Free variable
X223  5  0 1 1    Free variable
X222  5  0 1 1    Free variable
X221  5  0 1 1    Free variable
X220  5  0 1 1    Free variable
X219  5  0 1 1    Free variable
X218  5  0 1 1    Free variable
X217  5  0 1 1    Free variable
X216  5  0 1 1    Free variable
X215  5  0 1 1    Free variable
X214  5  0 1 1    Free variable
X213  5  0 1 1    Free variable
X212  5  0 1 1    Free variable
X211  5  0 1 1    Free variable
X210  5  0 1 1    Free variable
X209  5  0 1 1    Free variable
X208  5  0 1 1    Free variable
X207  5  0 1 1    Free variable
X206  5  0 1 1    Free variable
X205  5  0 1 1    Free variable
X204  5  0 1 1    Free variable
X203  5  0 1 1    Free variable
X202  5  0 1 1    Free variable
X201  5  0 1 1    Free variable
X200  5  0 1 1    Free variable
X199  5  0 1 1    Free variable
X198  5  0 1 1    Free variable
X197  5  0 1 1    Free variable
X196  5  0 1 1    Free variable
X195  5  0 1 1    Free variable
X194  5  0 1 1    Free variable
X193  5  0 1 1    Free variable
X192  5  0 1 1    Free variable
X191  5  0 1 1    Free variable
X190  5  0 1 1    Free variable
X189  5  0 1 1    Free variable
X188  5  0 1 1    Free variable
X187  5  0 1 1    Free variable
X186  5  0 1 1    Free variable
X185  5  0 1 1    Free variable
X184  5  0 1 1    Free variable
X183  5  0 1 1    Free variable
X182  5  0 1 1    Free variable
X181  5  0 1 1    Free variable
X180  5  0 1 1    Free variable
X179  5  0 1 1    Free variable
X178  5  0 1 1    Free variable
X177  5  0 1 1    Free variable
X176  5  0 1 1    Free variable
X175  5  0 1 1    Free variable
X174  5  0 1 1    Free variable
X173  5  0 1 1    Free variable
X172  5  0 1 1    Free variable
X171  5  0 1 1    Free variable
X170  5  0 1 1    Free variable
X169  5  0 1 1    Free variable
X168  5  0 1 1    Free variable
X167  5  0 1 1    Free variable
X166  5  0 1 1    Free variable
X165  5  0 1 1    Free variable
X164  5  0 1 1    Free variable
X163  5  0 1 1    Free variable
X162  5  0 1 1    Free variable
X161  5  0 1 1    Free variable
X160  5  0 1 1    Free variable
X159  5  0 1 1    Free variable
X158  5  0 1 1    Free variable
X157  5  0 1 1    Free variable
X156  5  0 1 1    Free variable
X155  5  0 1 1    Free variable
X154  5  0 1 1    Free variable
X153  5  0 1 1    Free variable
X152  5  0 1 1    Free variable
X151  5  0 1 1    Free variable
X150  5  0 1 1    Free variable
X149  5  0 1 1    Free variable
X148  5  0 1 1    Free variable
X147  5  0 1 1    Free variable
X146  5  0 1 1    Free variable
X145  5  0 1 1    Free variable
X144  5  0 1 1    Free variable
X143  5  0 1 1    Free variable
X142  5  0 1 1    Free variable
X141  5  0 1 1    Free variable
X140  5  0 1 1    Free variable
X139  5  0 1 1    Free variable
X138  5  0 1 1    Free variable
X137  5  0 1 1    Free variable
X136  5  0 1 1    Free variable
